#course-code, format, duration, section, times, days, location, room1, room2, instructor
COSC1P02,TUT  2,2,1,1800-1900, M     ,SYNC,SYNC,,
COSC1P02,LEC,3,1,1500-1700,    R  ,WH324,WH324,,Foxwell Earl
COSC1P02,LAB  1,3,1,1500-1700,   W   ,MCJ310,MCJ310,,
COSC1P02,LAB  2,3,1,1000-1200,     F ,MCJ310,MCJ310,,
COSC1P02,LAB  3,3,1,900 -1100,  T    ,MCJ310,MCJ310,,
COSC1P02,LAB  4,3,1,1300-1500,  T    ,MCJ310,MCJ310,,
COSC1P02,LAB  5,3,1,1200-1400,    R  ,MCJ310,MCJ310,,
COSC1P02,LAB  6,3,1,1500-1700, M     ,MCJ310,MCJ310,,
COSC1P02,TUT  1,3,1,1500-1600,     F ,TH243,TH243,,
COSC1P03,LEC,3,1,1600-1800,   W   ,STH204,STH204,,Bockus Dave F
COSC1P03,LEC,3,2,1900-2100, M     ,STH204,STH204,,Emami Ali
COSC1P03,LAB  1,3,1,1400-1600,     F ,MCJ301,MCJ301,,
COSC1P03,LAB  2,3,1,800 -1000,     F ,MCJ301,MCJ301,,
COSC1P03,LAB  3,3,1,900 -1100,  T    ,MCJ301,MCJ301,,
COSC1P03,LAB  4,3,1,1100-1300,  T    ,MCJ301,MCJ301,,
COSC1P03,LAB  5,3,1,1900-2100,   W   ,MCJ301,MCJ301,,
COSC1P03,LAB  6,3,1,900 -1100,    R  ,MCJ301,MCJ301,,
COSC1P03,LAB  7,3,1,900 -1100,   W   ,MCJ301,MCJ301,,
COSC1P03,LAB  8,3,1,900 -1100, M     ,MCJ301,MCJ301,,
COSC1P03,LAB  9,3,1,1200-1400,    R  ,MCJ301,MCJ301,,
COSC1P03,LAB 10,3,1,1400-1600, M     ,MCJ301,MCJ301,,
COSC1P03,LAB 11,3,1,1400-1600,   W   ,MCJ301,MCJ301,,
COSC1P03,LAB 12,3,1,1000-1200,     F ,MCJ301,MCJ301,,
COSC1P03,LAB 13,3,1,1500-1700,  T    ,MCJ301,MCJ301,,
COSC1P03,LAB 15,3,1,1300-1500,  T    ,MCJ301,MCJ301,,
COSC1P03,LAB 16,3,1,1400-1600,    R  ,MCJ301,MCJ301,,
COSC1P03,LAB 19,3,1,1900-2100,  T    ,MCJ301,MCJ301,,
COSC1P03,LAB 20,3,1,1600-1800,    R  ,MCJ301,MCJ301,,
COSC1P03,TUT  1,3,1,1100-1200,    R  ,TH325,TH325,,
COSC1P03,TUT  2,3,1,1800-1900, M     ,STH204,STH204,,
COSC1P50,ONM,2,1,1630-1800, M W   ,SYNC,SYNC,,Queiroz Dividino Renata
COSC1P50,SEM  1,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  2,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  3,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  4,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  5,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  6,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  7,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  8,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  9,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM 10,2,1,,       ,ASYNC,ASYNC,,
COSC1P50,ASY,2,2,,       ,ASYNC,ASYNC,,Radue Jonathan
COSC1P50,SEM  1,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  2,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  3,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  4,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  5,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  6,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  7,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  8,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  9,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM 10,2,2,,       ,ASYNC,ASYNC,,
COSC1P50,BLD,3,1,1800-2100,    R  ,STH204,STH204,,BorkPoling
COSC1P50,SEM  1,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  2,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  3,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  4,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  5,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  6,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  7,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  8,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  9,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,SEM 10,3,1,,       ,ASYNC,ASYNC,,
COSC1P50,BLD,3,2,1330-1500, M  R  ,TH325,TH325,,Queiroz Dividino Renata
COSC1P50,SEM  1,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  2,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  3,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  4,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  5,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  6,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  7,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  8,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM  9,3,2,,       ,ASYNC,ASYNC,,
COSC1P50,SEM 10,3,2,,       ,ASYNC,ASYNC,,
COSC2N90,INT,1,1,,       ,TBS,TBS,,Department
COSC2N90,INT,3,1,,       ,TBS,TBS,,Department
COSC2P03,SYN,2,1,1430-1600,  T  F ,SYNC,SYNC,,Li Yifeng
COSC2P03,LAB  1,2,1,1000-1200,   W   ,SYNC,SYNC,,
COSC2P03,LAB  2,2,1,1600-1800,   W   ,SYNC,SYNC,,
COSC2P03,LAB  3,2,1,1300-1500,    R  ,SYNC,SYNC,,
COSC2P03,LAB  4,2,1,2000-2200, M     ,SYNC,SYNC,,
COSC2P03,LAB  5,2,1,1800-2000,    R  ,SYNC,SYNC,,
COSC2P03,LAB  6,2,1,1300-1500, M     ,SYNC,SYNC,,
COSC2P03,LAB  7,2,1,1200-1400,  T    ,SYNC,SYNC,,
COSC2P03,LAB  8,2,1,900 -1100, M     ,SYNC,SYNC,,
COSC2P03,LAB  9,2,1,1800-2000,   W   ,SYNC,SYNC,,
COSC2P03,TUT  1,2,1,1100-1200,     F ,STH202SYNC,STH202,SYNC,
COSC2P05,LEC,3,1,1300-1430, M     ,THSOS,THSOS,,Emami Ali
COSC2P05,LEC2,3,1,1530-1700,    R  ,THSOS,THSOS,,Emami Ali
COSC2P12,SYN,2,1,1630-1800,  T R  ,SYNC,SYNC,,Bockus Dave F
COSC2P12,LAB  1,2,1,1200-1400,    R  ,SYNC,SYNC,,
COSC2P12,LAB  2,2,1,1200-1400, M     ,SYNC,SYNC,,
COSC2P12,LAB  3,2,1,1000-1200,    R  ,SYNC,SYNC,,
COSC2P12,LAB  4,2,1,800 -1000,  T    ,SYNC,SYNC,,
COSC2P12,LAB  5,2,1,1200-1400,  T    ,SYNC,SYNC,,
COSC2P12,LAB  6,2,1,900 -1100, M     ,SYNC,SYNC,,
COSC2P13,LEC,3,1,1000-1130,  T    ,TH242,TH242,,De Grande Robson
COSC2P13,LEC2,3,1,1130-1300,    R  ,TH242,TH242,,De Grande Robson
COSC2P89,LEC,2,1,800 -930 ,   W F ,STH204,STH204,,Emami Ali
COSC2P89,LAB  1,2,1,1100-1300, M     ,MCJ310,MCJ310,,
COSC2P89,LAB  2,2,1,1800-2000, M     ,MCJ310,MCJ310,,
COSC2P89,LAB  3,2,1,1800-2000,  T    ,MCJ310,MCJ310,,
COSC2P89,LAB  4,2,1,900 -1100,    R  ,MCJ310,MCJ310,,
COSC2P89,LAB  5,2,1,1400-1600,   W   ,MCJ310,MCJ310,,
COSC2P89,LAB  6,2,1,800 -1000,  T    ,MCJ310,MCJ310,,
COSC2P89,LAB  7,2,1,1200-1400,     F ,MCJ310,MCJ310,,
COSC2P95,LEC,3,1,1600-1730, M   F ,TH242,TH242,,Foxwell Earl
COSC2P95,LAB  1,3,1,1200-1400, M     ,MCD205,MCD205,,
COSC2P95,LEC,3,2,1600-1730, M   F ,TH242,TH242,,Foxwell Earl
COSC2P95,LAB  1,3,2,1500-1700,   W   ,MCD205,MCD205,,
COSC2P95,LAB  2,3,2,1300-1500,    R  ,MCD205,MCD205,,
COSC2P96,ASY,2,1,,       ,ASYNC,ASYNC,,Wiegand Tobias
COSC3P03,LEC,2,1,1430-1600, M  R  ,STH202,STH202,,Qiu Ke
COSC3P32,LEC,3,1,800 -930 , M   F ,TH245,TH245,,Ezzati-Jivan Naser
COSC3P32,LAB  1,3,1,1000-1200,    R  ,MCD205,MCD205,,
COSC3P32,LAB  2,3,1,1100-1300,   W   ,MCD205,MCD205,,
COSC3P32,LAB  3,3,1,1000-1200, M     ,MCD205,MCD205,,
COSC3P71,SYN,2,1,1000-1130, M W   ,SYNC,SYNC,,Ombuki-Berman Beatrice
COSC3P71,TUT  1,2,1,1300-1400,    R  ,SYNC,SYNC,,
COSC3P71,TUT  2,2,1,1800-1900,    R  ,SYNC,SYNC,,
COSC3P91,LEC,3,1,1300-1430,   W F ,TH245,TH245,,De Grande Robson
COSC3P92,LEC,3,1,1600-1730,  T R  ,ST108,ST108,,Silva De Carvalho Glaucio Haroldo
COSC3P94,LEC,3,1,930 -1100,  T  F ,STH216,STH216,,Bockus Dave F
COSC3P94,SEM  1,3,1,1700-1900,  T    ,MCJ209,MCJ209,,
COSC3P94,SEM  2,3,1,1100-1300,     F ,MCD301,MCD301,,
COSC3P94,SEM  3,3,1,1000-1200,   W   ,MCJ209,MCJ209,,
COSC3P94,SEM  4,3,1,1600-1800,    R  ,PLZ308,PLZ308,,
COSC3P97,SYN,2,1,1500-1800,  T    ,SYNC,SYNC,,Foxwell Earl
COSC3P98,LEC,2,1,800 -930 ,   W F ,STH216,STH216,,Ross Brian J
COSC3P99,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
COSC3P99,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
COSC3Q95,INT,1,1,,       ,TBS,TBS,,Department
COSC3Q95,INT,3,1,,       ,TBS,TBS,,Department
COSC4F90,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
COSC4F90,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
COSC4P01,LEC,2,1,1130-1300, M W   ,STH216,STH216,,Ezzati-Jivan Naser
COSC4P02,LEC,3,1,1630-1800, M   F ,STH216,STH216,,Ezzati-Jivan Naser
COSC4P03,LEC,3,1,930 -1100, M  R  ,MCH313,MCH313,,Houghten Sheridan
COSC4P14,HYF,2,1,1300-1430,  T  F ,TH257,TH257,,De Grande Robson
COSC4P14,HYF,2,2,1300-1430,  T  F ,SYNC,SYNC,,De Grande Robson
COSC4P14,LAB  1,2,1,1100-1300,     F ,MCJ327,MCJ327,,
COSC4P14,LAB  2,2,1,1100-1300,  T    ,MCJ327,MCJ327,,
COSC4P14,LAB  3,2,1,1000-1200,   W   ,MCJ327,MCJ327,,
COSC4P14,LAB  4,2,1,900 -1100,    R  ,MCJ327,MCJ327,,
COSC4P32,LEC,3,1,1100-1230, M  R  ,TH255,TH255,,Queiroz Dividino Renata
COSC4P41,HYF,2,1,1630-1800, M  R  ,TH257,TH257,,Winter Michael
COSC4P41,LAB  1,2,1,1100-1300,     F ,MCD205,MCD205,,
COSC4P41,HYF,2,2,1630-1800, M  R  ,SYNC,SYNC,,Winter Michael
COSC4P41,LAB  1,2,2,1100-1300,     F ,SYNC,SYNC,,
COSC4P42,LEC,3,1,1200-1330,  T    ,TH307,TH307,,Winter Michael
COSC4P42,LEC2,3,1,1430-1600,   W   ,TH307,TH307,,Winter Michael
COSC4P42,LAB  1,3,1,800 -1000,   W   ,MCJ310,MCJ310,,
COSC4P61,LEC,2,1,1330-1500,   W   ,STH216,STH216,,Qiu Ke
COSC4P61,LEC2,2,1,1430-1600,     F ,STH216,STH216,,Qiu Ke
COSC4P61,LEC,3,1,1430-1600,  T  F ,STH216,STH216,,Qiu Ke
COSC4P82,LEC,3,1,800 -930 ,  T  F ,STH216,STH216,,Ross Brian J
COSC4P83,LEC,2,1,930 -1100,  T  F ,WH209,WH209,,Li Yifeng
CPCF1F25,BLD,1,1,,       ,ASYNC,ASYNC,,Bredin Marian
CPCF1F25,SEM  1,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  2,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  3,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  4,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  5,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  6,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  7,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  8,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM  9,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 10,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 11,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 12,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 13,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 14,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 15,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 16,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 17,1,1,,       ,ASYNC,ASYNC,,
CPCF1F25,SEM 18,1,1,,       ,ASYNC,ASYNC,,
EDUC1F95,BLD,1,1,1800-2000,    R  ,SYNC,SYNC,,HutchisonDavid-L
EDUC1F95,SEM  1,1,1,1700-1800,    R  ,MCC401,MCC401,,
EDUC1F95,SEM  2,1,1,2000-2100,    R  ,MCC400,MCC400,,
EDUC1F95,SEM  3,1,1,2100-2200,    R  ,MCC400,MCC400,,
EDUC1F95,SEM  4,1,1,2000-2100,    R  ,MCG310,MCG310,,
EDUC1F95,SEM  5,1,1,1700-1800,    R  ,MCG310,MCG310,,
EDUC1F95,SEM  6,1,1,2100-2200,    R  ,MCG310,MCG310,,
EDUC1F95,SEM  7,1,1,1400-1500, M     ,MCC300,MCC300,,
EDUC1F95,SEM  8,1,1,1400-1500,  T    ,MCC401,MCC401,,
EDUC1F95,SEM  9,1,1,1300-1400, M     ,WH8J,WH8J,,
EDUC1F95,SEM 10,1,1,1300-1400,  T    ,MCC401,MCC401,,
EDUC1F95,SEM 11,1,1,1200-1300,     F ,MCJ209,MCJ209,,
EDUC1F95,SEM 12,1,1,1000-1100,     F ,MCC403,MCC403,,
EDUC1F95,SEM 13,1,1,1300-1400,   W   ,MCC404,MCC404,,
EDUC1F95,SEM 14,1,1,900 -1000, M     ,PLZ408,PLZ408,,
EDUC1F95,SEM 15,1,1,1100-1200, M     ,PLZ408,PLZ408,,
EDUC1F95,SEM 16,1,1,1300-1400,    R  ,MCC303,MCC303,,
EDUC1F95,SEM 17,1,1,1400-1500,   W   ,MCC303,MCC303,,
EDUC1F95,ONM,1,2,1800-2000, M     ,SYNC,SYNC,,HutchisonDavid-L
EDUC1F95,SEM  1,1,2,900 -1000,    R  ,SYNC,SYNC,,
EDUC1F95,SEM  2,1,2,1200-1300,   W   ,SYNC,SYNC,,
EDUC1F95,SEM  3,1,2,1500-1600, M     ,SYNC,SYNC,,
EDUC1F95,SEM  4,1,2,900 -1000,  T    ,SYNC,SYNC,,
EDUC1F95,SEM  5,1,2,1300-1400,  T    ,SYNC,SYNC,,
EDUC1F95,SEM  6,1,2,1200-1300,  T    ,SYNC,SYNC,,
EDUC1F95,SEM  7,1,2,1000-1100,  T    ,SYNC,SYNC,,
EDUC1F95,SEM  8,1,2,1100-1200,     F ,SYNC,SYNC,,
EDUC1F95,SEM  9,1,2,1600-1700, M     ,SYNC,SYNC,,
EDUC1F95,SEM 10,1,2,1000-1100,    R  ,SYNC,SYNC,,
EDUC1F95,SEM 12,1,2,1400-1500,   W   ,SYNC,SYNC,,
EDUC1F95,SEM 13,1,2,1400-1500,  T    ,SYNC,SYNC,,
EDUC1F95,SEM 14,1,2,900 -1000,     F ,SYNC,SYNC,,
EDUC1F95,SEM 15,1,2,1400-1500,   W   ,SYNC,SYNC,,
EDUC2F95,ASY,1,1,,       ,ASYNC,ASYNC,,VanSickle Sherri
EDUC2F95,ASY,1,2,,       ,,,,Powless April
EDUC2P65,ONM,2,1,1000-1200,    R  ,SYNC,SYNC,,TaylorLeanne
EDUC2P65,SEM  1,2,1,1700-1800, M     ,SYNC,SYNC,,
EDUC2P65,SEM  2,2,1,900 -1000,     F ,SYNC,SYNC,,
EDUC2P65,SEM  3,2,1,1200-1300,   W   ,SYNC,SYNC,,
EDUC2P65,SEM  4,2,1,1200-1300,  T    ,SYNC,SYNC,,
EDUC2P65,LEC,3,1,900 -1100,    R  ,STH216,STH216,,TaylorLeanne
EDUC2P65,SEM  1,3,1,1500-1600, M     ,MCC404,MCC404,,
EDUC2P65,SEM  2,3,1,1200-1300,  T    ,PLZ311,PLZ311,,
EDUC2P65,SEM  3,3,1,900 -1000,     F ,WH8J,WH8J,,
EDUC2P65,SEM  4,3,1,1300-1400,   W   ,PLZ311,PLZ311,,
EDUC2P65,SEM  5,3,1,1400-1500,  T    ,MCC403,MCC403,,
EDUC2Q91,ONM,3,1,1300-1600,  T    ,SYNC,SYNC,,Doxtador Cheyanne
EDUC3F01,ASY,1,1,,       ,ASYNC,ASYNC,,Yeager Deborah
EDUC3F02,ONM,1,1,1500-1700,   W   ,SYNC,SYNC,,Dibiase Ann Marie
EDUC3F02,SEM  1,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  2,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  3,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  4,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  5,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  6,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  7,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  8,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM  9,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,SEM 10,1,1,,       ,ASYNC,ASYNC,,
EDUC3F02,LEC,1,2,1500-1700, M     ,TH325,TH325,,Dibiase Ann Marie
EDUC3F02,SEM  1,1,2,1700-1800, M     ,MCC401,MCC401,,
EDUC3F02,SEM  2,1,2,1700-1800, M     ,TH149,TH149,,
EDUC3F02,SEM  3,1,2,1800-1900, M     ,TH149,TH149,,
EDUC3F02,SEM  4,1,2,1800-1900, M     ,MCC401,MCC401,,
EDUC3F02,SEM  5,1,2,2000-2100,  T    ,PLZ311,PLZ311,,
EDUC3F02,SEM  6,1,2,1700-1800,    R  ,MCC300,MCC300,,
EDUC3F02,SEM  7,1,2,1900-2000,    R  ,PLZ308,PLZ308,,
EDUC3F02,SEM  8,1,2,1800-1900,    R  ,PLZ308,PLZ308,,
EDUC3P00,LEC,2,1,900 -1100,     F ,DHOWES,DHOWES,,MogadimeDolana
EDUC3P00,SEM  1,2,1,1000-1100,    R  ,MCC300,MCC300,,
EDUC3P00,SEM  2,2,1,900 -1000,   W   ,MCC300,MCC300,,
EDUC3P00,SEM  3,2,1,1200-1300,    R  ,MCC304,MCC304,,
EDUC3P00,SEM  4,2,1,1100-1200,    R  ,MCC300,MCC300,,
EDUC3P00,SEM  5,2,1,1100-1200, M     ,TH149,TH149,,
EDUC3P00,SEM  6,2,1,1200-1300,     F ,MCC400,MCC400,,
EDUC3P00,SEM  8,2,1,1200-1300,  T    ,MCC400,MCC400,,
EDUC3P00,SEM 10,2,1,1200-1300,   W   ,MCC400,MCC400,,
EDUC3P00,LEC,3,1,1300-1500,   W   ,THSOS,THSOS,,MogadimeDolana / Wickens Mark
EDUC3P00,SEM  1,3,1,1200-1300,   W   ,PLZ311,PLZ311,,
EDUC3P00,SEM  2,3,1,,       ,ASYNC,ASYNC,,
EDUC3P00,SEM  3,3,1,900 -1000, M     ,PLZ308,PLZ308,,
EDUC3P00,SEM  4,3,1,,       ,ASYNC,ASYNC,,
EDUC3P00,SEM  5,3,1,1100-1200,     F ,MCA323,MCA323,,
EDUC3P00,SEM  6,3,1,1100-1200, M     ,PLZ311,PLZ311,,
EDUC3P00,SEM  7,3,1,,       ,ASYNC,ASYNC,,
EDUC3P00,SEM  8,3,1,1200-1300, M     ,PLZ308,PLZ308,,
EDUC3P00,SEM  9,3,1,900 -1000,     F ,TH149,TH149,,
EDUC3P00,SEM 10,3,1,1000-1100,  T    ,MCC400,MCC400,,
EDUC3P40,ONM,2,1,1400-1600,    R  ,SYNC,SYNC,,Segal Aviva
EDUC3P40,SEM  1,2,1,1200-1300, M     ,SYNC,SYNC,,
EDUC3P40,SEM  2,2,1,1100-1200,  T    ,SYNC,SYNC,,
EDUC3P40,SEM  3,2,1,1500-1600,   W   ,SYNC,SYNC,,
EDUC3P40,SEM  4,2,1,1200-1300,  T    ,SYNC,SYNC,,
EDUC3P40,SEM  5,2,1,1200-1300,     F ,SYNC,SYNC,,
EDUC3P40,LEC,3,1,1000-1200,  T    ,DHOWES,DHOWES,,Barron Katherine
EDUC3P40,SEM  1,3,1,1200-1300,   W   ,MCA323,MCA323,,
EDUC3P40,SEM  2,3,1,1100-1200,   W   ,PLZ311,PLZ311,,
EDUC3P40,SEM  3,3,1,1200-1300,     F ,MCC401,MCC401,,
EDUC3P40,SEM  4,3,1,1200-1300,    R  ,PLZ311,PLZ311,,
EDUC3P45,LEC,2,1,900 -1100,  T    ,STH204,STH204,,Gallagher Tiffany L / Susin Catherine
EDUC3P45,SEM  1,2,1,1100-1200,    R  ,PLZ308,PLZ308,,
EDUC3P45,SEM  2,2,1,1200-1300, M     ,PLZ408,PLZ408,,
EDUC3P45,SEM  3,2,1,1600-1700,   W   ,MCC303,MCC303,,
EDUC3P45,SEM  4,2,1,1200-1300,     F ,PLZ308,PLZ308,,
EDUC3P45,SEM  5,2,1,1300-1400,     F ,PLZ311,PLZ311,,
EDUC3P45,LEC,3,1,1000-1200,     F ,STH203,STH203,,Gallagher Tiffany L / Susin Catherine
EDUC3P45,SEM  1,3,1,1200-1300,    R  ,MCC300,MCC300,,
EDUC3P45,SEM  2,3,1,1200-1300,  T    ,MCC403,MCC403,,
EDUC3P45,SEM  3,3,1,1100-1200,    R  ,MCC300,MCC300,,
EDUC3P45,SEM  4,3,1,900 -1000,     F ,MCD300,MCD300,,
EDUC3P45,SEM  5,3,1,1000-1100, M     ,PLZ311,PLZ311,,
EDUC3P50,ASY,2,1,,       ,ASYNC,ASYNC,,Hooper Sally
EDUC3P51,ASY,2,1,,       ,ASYNC,ASYNC,,Harwood Debra
EDUC3P51,ASY,2,2,,       ,,,,Julien Karen
EDUC3P53,ASY,3,1,,       ,ASYNC,ASYNC,,Hooper Sally
EDUC3P53,ASY,3,2,,       ,,,,Hooper Sally
EDUC3P54,ASY,2,1,,       ,ASYNC,ASYNC,,Hooper Sally
EDUC3P54,ASY,2,2,,       ,,,,Hooper Sally
EDUC3P55,ASY,3,1,,       ,ASYNC,ASYNC,,Di Cesare Dane
EDUC3P55,ASY,3,2,,       ,,,,Ismailos Linda
EDUC3P70,LEC,2,1,1300-1600,   W   ,WH203,WH203,,Mindzak Michael
EDUC3P85,ASY,3,1,,       ,ASYNC,ASYNC,,Harwood Debra
EDUC3P90,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
EDUC3P91,LEC,2,1,1400-1700,  T    ,WH207,WH207,,Doxtador Cheyanne
EDUC3P95,FLD,3,1,Field Trip,       ,OC044,OC044,,Cherubini Lorenzo
EDUC3P96,FLD,3,1,Field Trip,       ,OC044,OC044,,Mindzak Michael
EDUC4D50,ASY,1,1,,       ,ASYNC,ASYNC,,VanDerlee Mary Louise / Della Porta Sandra
EDUC4P14,ASY,3,1,,       ,ASYNC,ASYNC,,Khirwadkar Anjali
EDUC4P15,ONM,3,1,900 -1200,     F ,SYNC,SYNC,,NorrisTrevor
EDUC4P17,LEC,2,1,1800-2100,   W   ,STH203,STH203,,Bajovic Mirjana
EDUC4P18,LEC,2,1,1800-2100, M     ,DHOWES,DHOWES,,Hooper Sally
EDUC4P19,LEC,2,1,1800-2100,    R  ,STH202,STH202,,Rigas Bob
EDUC4P19,ONM,2,2,1800-2100,  T    ,SYNC,SYNC,,Rigas Bob
EDUC4P24,ASY,2,1,,       ,ASYNC,ASYNC,,Della Porta Sandra
EDUC4P27,LEC,3,1,1800-2100,   W   ,STH204,STH204,,Bajovic Mirjana
EDUC4P28,LEC,3,1,1800-2100,    R  ,STH202,STH202,,Hooper Sally
EDUC4P35,ASY,3,1,,       ,ASYNC,ASYNC,,Hooper Sally
EDUC4P46,LEC,2,1,1400-1700, M     ,WH203,WH203,,Cripps Lauren
EDUC4P47,LEC,3,1,1300-1600,   W   ,WH208,WH208,,Cripps Lauren
EDUC4P52,ASY,3,1,,       ,ASYNC,ASYNC,,Di Cesare Dane
EDUC4P62,ONM,2,1,1300-1600,     F ,SYNC,SYNC,,Bajovic Mirjana
EDUC4P62,LEC,3,1,1300-1600,     F ,TH246,TH246,,Bajovic Mirjana
EDUC4P67,LEC,3,1,800 -1100,    R  ,TH245,TH245,,Owen Michael
EDUC4P70,LEC,3,1,800 -1100, M     ,TH248,TH248,,Mindzak Michael
EDUC4P80,ASY,2,2,,       ,ASYNC,ASYNC,,RatkovicSnezana
EDUC4P85,ASY,3,1,,       ,ASYNC,ASYNC,,Harwood Debra
ENCW1P06,LEC,3,1,900 -1000,  W F  ,STH202,STH202,,Cunnington Alisa
ENCW1P06,SEM  1,3,1,1100-1200, T     ,SYNC,SYNC,,
ENCW1P06,SEM  2,3,1,1000-1100, T     ,SYNC,SYNC,,
ENCW1P06,SEM  3,3,1,1200-1300, T     ,SYNC,SYNC,,
ENCW1P06,SEM  4,3,1,1200-1300,  W    ,TH315,TH315,,
ENCW1P06,SEM  5,3,1,1200-1300,    F  ,MCG310,MCG310,,
ENCW1P06,SEM  6,3,1,1200-1300,M      ,TH269C,TH269C,,
ENCW1P06,SEM  7,3,1,900 -1000,M      ,PLZ411,PLZ411,,
ENCW1P06,SEM  8,3,1,1000-1100,M      ,SYNC,SYNC,,
ENCW2P72,BLD,2,1,1100-1300,    R  ,SYNC,SYNC,,Dickinson Adam
ENCW2P72,SEM  3,2,1,1100-1200,  T    ,EA103,EA103,,
ENCW2P72,SEM  4,2,1,900 -1000,  T    ,EA103,EA103,,
ENCW2P72,SEM  5,2,1,1200-1300, M     ,EA105,EA105,,
ENCW3P06,SEM,2,1,1500-1800, M     ,WH202,WH202,,CapleNatalee
ENCW3P07,BLD,3,1,1000-1300,     F ,WH324,WH324,,Dickinson Adam
ENCW3P72,LEC,2,1,1300-1600,     F ,GSB305,GSB305,,CapleNatalee
ENCW3P92,LAB,3,1,1400-1700,   R   ,PACFH,PACFH,,Worthy Barbara
ENCW4P06,SEM,3,1,1400-1700,     F ,PLZ411,PLZ411,,CapleNatalee
ENCW4P08,SYN,2,1,1100-1230, M  R  ,SYNC,SYNC,,Alexander Robert
ENGL1F95,BLD,1,1,1000-1100, M   F ,THSOS,THSOS,,Gordon Neta
ENGL1F95,SEM  1,1,1,1200-1300,   W   ,SYNC,SYNC,,
